"realSum" "room" "capacity" "bedrooms" "dist" "metro" "attr" "rest" "lng" "lat" "host" "cleanliness" "satisfaction"
325,967239237926 1 2 1 3,58379015797751 2,31824469613186 120,980685330613 156,079891533851 4,943 52,363 0 10 9,6
671,150376116045 1 4 2 0,803139955897397 0,883955709749093 758,810546024815 574,050674205087 4,88185 52,3754 0 8 8
467,040048742765 1 2 1 2,22591315629705 0,274493451732155 231,991123858561 307,859294306327 4,90736 52,35523 1 10 10
748,248306891946 1 4 3 0,915889290921528 0,40932887217028 375,829872134264 462,683604106492 4,90655 52,37336 2 10 9,5
393,457221193729 2 2 1 1,42070340156352 1,08138043913544 390,617499500186 513,422478459838 4,87691 52,36518 0 9 9,4
172,240058116373 2 2 1 4,22833751289371 0,384029767537031 121,235590760509 153,059472442714 4,83964 52,35391 0 10 9,5
491,645771330818 2 2 2 0,499710220005685 0,406920139190941 533,350443421037 759,390054180087 4,88681 52,37092 0 10 10
454,8543575563 1 2 1 1,31536497407982 1,34983008160847 322,805757040174 389,990040600786 4,874 52,375 0 10 10
422,749748084269 1 2 0 0,114814768681315 0,271490833533491 810,514332449113 781,938429031284 4,89144 52,37341 1 10 9,6
332,060084831158 2 2 1 2,33220374964357 0,0549592534265193 214,4147082711 281,294516794533 4,91059 52,35521 1 10 9
1199,58756122138 1 6 3 3,62855482698924 0,849942532107257 144,244422010866 181,896231071122 4,90772 52,34187 2 10 9,8
399,315726571837 2 2 0 1,85905894088772 0,396687128138954 452,67036186294 473,063324069264 4,8939 52,35653 0 8 9,2
383,146251728259 1 2 1 4,29841977536617 0,418770641960256 99,9816572478419 128,492760534056 4,83378 52,38646 2 10 10
676,071520633656 1 4 2 4,09444988148989 0,279127885279464 110,478388440259 137,527645855748 4,83301 52,37459 0 8 9,3
398,144025496215 2 2 1 1,54881843382867 1,02310692088501 421,653916605367 534,628967681492 4,87676 52,36355 1 9 8,8
614,44004405596 1 4 3 7,75950882938021 3,62536653560865 57,5636787087541 72,585685332241 5,0021 52,35294 0 9 10
688,25721182012 1 4 2 4,31226276451963 0,472886888597943 120,477773971421 152,33635635392 4,84133 52,35092 0 10 10
233,637194478945 2 2 1 3,95708261692294 0,627433771551794 143,662143925042 178,912187797563 4,85961 52,34417 1 10 9,9
410,564056897804 1 2 1 1,83513882277536 1,89791364774285 204,984860725281 273,325914703938 4,87443 52,38513 0 9 9,1
454,8543575563 2 2 1 2,38344592262181 1,40370080195538 195,479884917032 231,582428286457 4,92645 52,36673 1 10 9,8
258,242917066998 2 2 1 6,92620467560282 2,49728602254085 68,0392481123856 84,3608607072682 4,79812 52,35099 0 8 9,7
854,170084128137 1 4 2 4,22055107218023 0,312017024313718 101,455258392373 135,159489136104 4,83529 52,38693 2 10 10
344,245776017622 2 2 0 4,30264970220656 2,62790221925019 90,7727843895945 114,226282277632 4,89735 52,41182 1 9 9,7
286,59808309704 2 2 1 4,74739498920118 1,97262872857695 85,3157842531043 105,667233773079 4,95606 52,39158 1 10 9
350,10428139573 2 2 1 1,53783132114896 1,46411201194952 303,719679897603 400,136263964074 4,87151 52,36918 0 10 10
253,321772549387 2 2 1 4,9325433328269 0,999134088061719 92,958737009823 115,525461911259 4,82073 52,37133 1 9 8,5
436,107140346355 1 2 1 1,08023089071771 0,856526382129944 293,240530952907 405,612132898298 4,88965 52,38271 0 10 9,8
615,611745131582 1 4 2 4,73292714032556 1,4714576185089 84,9267974718882 105,140982316603 4,95179 52,39604 0 8 8,7
368,851498605676 2 2 1 1,33858318737757 1,29241186136885 328,176126648239 434,663986754546 4,8738 52,37095 1 9 8
372,366601832541 2 2 1 1,3279515422595 1,25408192138251 337,86523589169 439,797766661282 4,87453 52,36959 1 9 9,7
699,036861715839 2 3 1 1,05055016096833 0,558758426005291 352,629354324788 421,325063640971 4,90847 52,37406 2 10 9,5
397,206664635718 1 2 1 2,42835820155687 1,74724325950082 172,749840388565 211,42525696313 4,92851 52,37064 0 10 10
588,428280177161 2 4 1 1,42391496324054 0,10894082194679 582,51785912078 547,199728739376 4,88955 52,36062 0 10 9,1
678,414922784899 1 2 1 0,894686285259264 0,384223360259841 381,099819102087 469,959054339134 4,90624 52,37321 2 10 10
258,242917066998 2 2 1 7,54031455452029 3,10442070031175 62,0568515589246 76,688137255104 4,78922 52,3498 1 9 8,4
398,144025496215 2 2 1 2,61274318316588 0,308336970399145 193,995333114186 252,963786976045 4,91115 52,35251 1 10 8,9
366,273756239308 2 2 1 1,9519914982903 0,655651764193878 311,034432799439 399,419020724387 4,89928 52,3561 1 9 8,4
473,132894335997 1 2 1 3,54186107885472 0,452716566073027 144,056005944314 184,232170340243 4,91272 52,34375 0 10 10
602,254352869496 2 4 2 2,52377183371031 1,46880141446335 173,32436817839 216,686656794473 4,92811 52,36579 0 10 10
426,030511096009 2 2 1 2,28683239717845 0,459573793417866 277,971238097731 343,711483595551 4,89718 52,35283 2 10 6
692,475335692358 2 4 1 2,29272177782472 0,558935168686065 267,1387013499 331,86325137644 4,89868 52,35291 2 10 9,6
486,958967028332 2 2 1 2,12391001189271 0,415357147461519 313,756361838807 378,683366937808 4,89656 52,35426 2 4 8
390,879478827362 2 2 1 1,95580555014582 0,739544790871506 297,791642658322 390,482378874129 4,90052 52,35625 1 10 9,3
508,283926604645 1 2 1 2,93780912185361 1,48296263773135 173,967857768752 214,703232194702 4,85277 52,36386 0 10 10
387,130035385373 2 2 1 1,04690980085958 0,57039451801234 476,461091545989 848,551290039369 4,88599 52,36489 0 10 10
233,637194478945 2 2 1 5,52956345359486 0,650379304933348 93,6204195886439 116,343887899377 4,87842 52,32435 0 10 9,5
323,389496871558 2 2 1 6,48135766907742 0,158156720471245 72,8578433993191 91,3385955482347 4,9471 52,32527 1 9 8,6
477,11667799311 2 2 1 0,962424448046382 0,956206814417988 465,910806375613 561,985160041683 4,87899 52,37274 1 10 9,9
490,239730040072 1 2 1 4,1998550673131 0,447524219331462 132,719465433457 164,683809669374 4,85709 52,34259 1 10 10
467,040048742765 2 2 1 0,222435033414378 0,450645601632128 692,7487575626 815,788499423182 4,89463 52,375 1 10 9,4
721,533522367774 1 2 1 1,51152331240991 0,398846825330459 306,41031857663 351,966415859564 4,91028 52,36463 0 9 10
1198,18151993064 1 4 2 1,06222736394226 0,251369420001944 413,609521804982 519,537521663374 4,901 52,365 1 10 10
172,240058116373 2 2 1 7,14574995157159 2,7596406625317 65,6304324426967 81,2196249828633 4,79422 52,35176 0 9 8,4
522,578679727228 1 2 1 1,83823604721846 1,74796811271499 283,869462852523 396,39851278467 4,86782 52,36744 0 9 10
796,522391207555 1 4 2 3,87968450491096 1,01287971800829 140,015671142084 186,644629479628 4,84942 52,35085 1 10 10
676,071520633656 1 2 1 3,67303009764912 0,695251105497219 140,329415462612 177,506474634415 4,91053 52,34199 0 7 8
485,552925737586 1 2 1 2,27171973129717 0,276522892796241 210,653474075158 268,759259908212 4,91386 52,35725 0 10 10
245,822885665409 2 2 1 9,82462259682566 0,456482449636655 47,3128032878933 59,1108246223121 4,96959 52,29838 0 10 9,4
298,783774283505 2 2 1 3,55741616997221 0,99736192299479 167,170301798351 198,461695032204 4,86326 52,34699 0 8 8,9
221,217163077356 2 2 1 2,86509671129076 0,694886427229759 208,340643837831 277,14392604057 4,89597 52,34754 0 7 8
989,384388254869 2 4 2 0,914563869342323 0,408732305673793 376,130195043842 463,321046968216 4,90653 52,37338 2 10 8
649,122395894359 1 4 3 4,03138289946862 2,71373782623501 96,4147833107642 121,999295833024 4,89443 52,40946 0 10 10
458,369460783165 2 2 1 0,261306456245725 0,491342067310004 597,520617850624 837,49899318173 4,89462 52,37539 1 10 9,3
495,160874557683 1 2 1 2,9482433245241 0,975860412111024 156,584989290493 205,596186688897 4,92569 52,35579 2 10 10
504,065802732407 1 2 1 2,62716916847891 0,845688237949969 175,786493361332 223,858090976007 4,92285 52,3582 0 8 10
1488,29470625454 1 6 2 1,82024008828802 0,213682405533473 256,338443705617 314,173615671424 4,91085 52,361 0 10 10
1210,3672111171 1 2 1 1,88416865430073 0,325679188264007 514,366355110717 531,201482174958 4,88939 52,35645 0 10 10
319,640053429569 2 2 1 4,02991598134014 1,89565354485725 99,7305178333374 123,472492815801 4,94755 52,38744 0 10 10
256,368195346003 2 2 0 1,57905367371156 0,114714581162911 300,168044805884 370,245461806625 4,9061 52,36148 1 8 9,4
196,611440489302 2 2 1 8,24765131727208 0,499547538628547 57,2752087847165 73,5559292119722 4,95644 52,31006 1 9 8
333,466126121904 2 4 1 1,90055020062954 1,64088972728739 288,925481111391 355,774162637422 4,86824 52,36547 0 10 10
227,778689100837 2 2 1 5,91544515255288 1,33422951153778 81,7583267706766 101,244110992126 4,81548 52,34938 0 10 9,7
276,28711363157 2 2 1 4,1993644692237 3,03330996267245 92,9902600732296 117,525496453637 4,8903 52,41094 0 10 8
485,552925737586 1 2 1 2,067793474413 0,22571024175299 423,758739171825 471,807902362889 4,88801 52,35491 0 10 9
400,721767862583 2 2 0 0,836754028241132 0,665710413639904 475,924613080109 680,574716392028 4,88469 52,36775 0 10 8,8
288,707145033159 2 2 0 3,91000399915591 1,96416288702776 103,088502011217 127,621781446512 4,94721 52,38501 1 9 10
714,26897569892 1 4 1 1,00022657548715 0,496216639520543 358,918252956765 433,935223394383 4,90778 52,37357 2 10 10
614,44004405596 2 2 1 0,506731580326601 0,453758223583132 551,190526405222 696,644679383967 4,88616 52,37159 1 10 10
909,474374897476 1 4 2 1,02561132730217 0,862613366412445 430,968784572256 629,307147274707 4,88211 52,36693 2 10 9,3
792,772947765566 1 4 2 2,02071165708186 0,673608205778876 281,642913341748 364,326374003364 4,90154 52,35582 0 9 9,2
405,877252595318 1 2 1 2,59470180494789 1,15870342241833 175,019472877957 227,303734108679 4,92557 52,36103 0 8 10
307,22002202798 2 2 1 1,88568429079718 0,289643035621906 247,252013114978 303,5049644114 4,91192 52,3608 0 10 9,8
368,851498605676 1 4 2 4,18970907975238 0,69357793262647 112,819708844045 139,801880475788 4,83257 52,36649 0 8 8
645,37295245237 1 2 1 0,915474219454217 1,01356624777495 523,023489776657 525,631450400462 4,88074 52,37647 0 10 10
765,82382302627 1 4 0 2,1832128489272 0,971554252633252 209,944669703654 250,036687023757 4,92139 52,364 2 9 8
581,163733508307 1 4 1 1,35248817331583 1,37619707367455 314,573827905332 396,034284892506 4,87335 52,37452 1 10 10
295,26867105664 2 2 1 2,84804140526051 1,42661279563554 175,164712068122 215,835091902148 4,8531 52,36576 1 10 10
921,660066083941 1 4 2 3,11347107532287 1,48380545402577 121,72232768114 152,788487547174 4,90645 52,4 0 10 10
539,216835001055 2 3 1 4,84361788582674 0,582055159421091 99,6611974845077 124,35902637475 4,82587 52,35903 1 10 10
454,8543575563 1 2 0 1,06591188277743 1,13489576114161 419,731443210644 443,719331446301 4,87807 52,37591 1 10 9,6
195,674079628805 2 2 1 2,84580910431564 1,55767361885084 179,391529777743 221,856369679899 4,8539 52,36437 0 8 7,5
599,910950718253 1 2 1 1,95334362439114 0,540966832484017 272,253965669556 351,465553580065 4,90395 52,35698 0 10 10
309,797764394348 2 2 1 6,76015087556678 2,19231823653919 70,2668204064405 86,9467611672895 4,80245 52,34849 1 10 9,7
307,22002202798 2 2 1 6,80256447993964 2,15969947756208 69,9598323809634 86,5598447943068 4,80277 52,34715 1 10 9,8
467,040048742765 1 2 1 2,07771533446861 0,207951829566289 417,005452179399 476,037079245698 4,8882 52,3548 0 10 10
411,735757973426 1 2 1 4,71117391094528 0,333637047106625 108,224211942197 135,037428448165 4,83615 52,3492 0 10 10
456,026058631922 1 4 1 1,36274005068072 1,38840984215596 311,72124765133 390,299565539743 4,87322 52,37464 0 10 10
553,042907693389 2 4 2 4,54736670427156 0,871919324034186 114,410662677537 141,375102249752 4,90158 52,33269 0 8 9,5
1044,68867902421 1 4 2 1,56050802960752 1,54517217018904 280,033437088904 355,729063322285 4,87021 52,37256 0 10 10
614,44004405596 1 4 3 2,17628872423562 1,74784927772322 166,815199753014 213,774306356875 4,8895 52,39267 0 10 10
423,92144915989 1 2 0 0,593217296167473 0,504081638515717 518,686833740977 700,965768857479 4,8854 52,37074 1 10 10
1007,66292503457 1 5 2 1,30656590804213 1,31867206626069 328,03232905735 402,171426069403 4,87394 52,37386 1 10 10
614,44004405596 1 4 2 4,51958515712993 0,76483047089681 96,6440730388243 121,398840284061 4,82881 52,38335 0 9 10
332,060084831158 1 2 1 2,73312422545598 0,811614449725543 169,58914018088 217,804424181748 4,92302 52,35686 0 9 9,3
626,625735242425 1 4 1 2,83493602835406 0,492186980934573 176,65777856549 231,553011395107 4,91367 52,35108 0 10 10
737,234316781103 1 4 1 0,985420712571606 0,167322288225953 442,709086173852 468,994277978834 4,90409 52,36747 1 9 9,3
516,251493918871 1 2 1 3,26588680656287 1,51877197301874 182,26893315753 232,457665578238 4,8596 52,35223 0 10 8
411,735757973426 2 4 1 2,26112669217835 1,88249929724903 222,325282746689 274,328336720938 4,86146 52,36707 0 10 9,7
638,811426428889 1 3 2 3,74560398235077 1,28954090908643 149,083248927359 192,784427176416 4,8533 52,35 0 7 9
270,428608253462 2 2 1 5,13277644254103 0,327439765577195 102,982852208206 127,495372126134 4,87174 52,32899 1 10 10
276,521453846695 2 2 1 7,21349584240321 2,82229076327732 64,9789172320171 80,3890427927941 4,79331 52,35151 1 10 10
454,8543575563 1 2 1 1,45513478175549 1,40672017368711 306,914138163412 407,337455485472 4,87213 52,37072 0 10 10
307,454362243105 2 2 1 2,88585826704713 0,531960952519698 171,539630350976 225,064624205206 4,91533 52,35115 0 10 10
384,786633234129 1 2 1 4,02937513170289 0,97679908967673 133,954310487786 171,217557553426 4,84837 52,34953 2 10 10
870,57389918684 1 4 2 3,15353106297168 0,601931352786686 166,058973500167 211,931907125415 4,90895 52,3466 0 10 10
780,352916363977 1 4 2 2,70201212550183 0,623210096404791 226,214823873473 307,498982291592 4,89575 52,349 0 10 10
233,637194478945 2 2 1 8,14503769735094 0,688397820054442 57,8931770277204 74,2262631340225 4,95764 52,31161 0 6 2
1301,52555480046 1 4 2 1,85860728923915 0,6237808607964 300,227169675276 380,439253515825 4,90146 52,35733 0 10 10
497,504276708926 1 3 1 4,30311737538829 0,193791837386611 114,35388758576 147,636413102986 4,92103 52,33854 1 10 10
405,877252595318 1 2 1 1,85187109076476 0,684848878976688 311,120512541345 397,927181570454 4,90041 52,3572 0 10 10
515,548473273499 1 2 1 3,62082285143671 2,50009398938619 118,74754180993 151,460252500114 4,94452 52,36495 0 10 10
209,031471890891 2 2 1 8,0694771337729 0,433392952340381 59,1047152196707 77,615120830336 4,95192 52,31028 1 6 6
415,485201415415 1 2 1 2,90773437981615 0,537180802135693 174,838924028321 232,574443839966 4,9124 52,34992 0 10 10
999,22667729009 1 4 2 0,307314899161497 0,401657950722775 600,259692721591 721,071396588197 4,88865 52,37369 0 10 10
479,225739929229 1 2 1 1,41004330050006 0,924820072747697 431,925431253009 561,613915660541 4,87866 52,36415 0 10 10
504,065802732407 1 4 2 2,26238882991758 1,84764403471492 165,513806270703 212,734888367808 4,87676 52,39094 0 10 9,8
448,527171747944 1 2 1 1,82291908154394 1,94572400413116 208,904590710344 270,516361665053 4,87299 52,38405 1 10 10
221,217163077356 2 3 1 6,02760633766083 1,09477818039408 81,2889768352963 100,545470701166 4,81905 52,34357 1 10 10
266,679164811473 2 2 1 3,08375572500394 1,68246104405981 142,90603805023 184,363757190488 4,93401 52,36135 0 10 10
669,744334825299 1 4 1 1,37945860943062 1,39566314506123 309,143737413327 385,578133876201 4,8729 52,37417 0 8 10
614,674384271085 1 3 2 4,03331973573581 0,976910970149628 133,80699965395 170,915414248739 4,84835 52,34949 1 10 10
829,564361540084 1 3 1 1,11980934676763 1,15280469829645 395,757996857028 437,896779551078 4,87679 52,37452 0 2 2
227,075668455464 2 2 1 3,67893455622976 0,178055958994058 120,075683299541 150,30859812364 4,83968 52,37819 0 9 9,4
368,851498605676 1 2 1 3,90955417313821 0,711268318983752 145,657588738134 193,822628919596 4,85897 52,34498 0 10 10
261,992360508987 2 2 1 4,22136110081184 0,518079207723297 110,713760272439 137,246293128871 4,83161 52,36842 0 10 10
368,617158390551 1 2 1 2,33275891524082 0,387586325644287 348,775706823897 371,935264809574 4,885 52,35286 0 8 10
2199,98593958709 1 6 2 0,122822788779649 0,247223709947877 691,666028829474 892,616942169645 4,89484 52,37294 0 10 10
589,834321467907 1 2 1 1,30526603962329 1,23046206588236 342,362384708019 445,413629070409 4,87488 52,36959 0 10 9,8
682,164366226888 1 4 2 1,97677409930325 1,82352572081164 185,175706527607 254,243745775677 4,87962 52,38897 0 8 9,2
1049,37548332669 1 4 2 1,35269273928559 1,46565798413629 291,58712366693 350,802266300801 4,8758 52,37921 0 9 9,5
504,065802732407 1 2 1 1,00043084756075 1,15113059252957 381,326330697247 478,06110994659 4,8818 52,37898 0 10 9,6
952,827314695475 1 4 2 3,57225824492182 0,194052938220492 157,299087718585 197,942321912465 4,89522 52,34115 0 10 9,8
823,471515946852 1 2 1 0,56841465305686 0,53877037505827 599,71013631383 683,214017911416 4,885 52,372 1 10 9,6
1714,66735406463 1 3 1 1,16505687681666 0,226199830124074 475,972127056573 597,556075108081 4,89207 52,36278 0 10 9,5
1164,90520938298 1 2 1 1,43626793327495 0,234657933916846 331,492459066327 396,343251188438 4,90487 52,36252 0 9 9,6
576,476929205821 1 2 1 2,94310920568837 0,892476236762352 149,82844617745 187,797568475426 4,85019 52,37641 0 10 9,5
366,273756239308 2 2 1 0,757405404690715 0,223151711719128 427,977655948046 525,364999657098 4,90411 52,37226 0 10 9,7
718,955780001406 1 4 2 2,52539502309516 0,771794007428005 184,216003553753 231,665617162931 4,92138 52,35855 0 10 9,3
274,178051695451 2 2 1 4,39983193373391 2,90973555936638 89,0171242307549 112,067556622034 4,89351 52,41278 1 8 8,7
1014,22445105805 1 4 1 1,33073525131843 0,399779945472912 358,851492971173 442,810681496171 4,9023 52,36268 1 9 9,1
983,291542661636 1 3 2 0,977291008057046 1,13367940360881 384,253431490148 489,988358798032 4,88236 52,37906 0 10 9,8
823,471515946852 1 2 1 1,33228197653097 0,270894211949821 596,66872175988 642,785468130702 4,88744 52,36177 0 9 9,6
737,234316781103 2 3 1 0,815297428037284 0,748879711572681 475,388280292128 607,001463901694 4,88179 52,37083 0 9 9,3
473,367234551121 1 4 1 3,74411913109345 0,925659823010894 142,960303838821 182,61319926575 4,848 52,35399 0 10 9,7
934,08009748553 1 4 2 0,471919300115157 0,315282635236544 483,150099032996 781,637145521926 4,8958 52,37714 0 9 9,4
237,386637920934 2 2 1 3,76142426304587 0,339842047733054 118,823019995 148,341176334109 4,8381 52,37639 1 10 9,8
540,6228762918 1 2 1 3,92817378956243 1,02767240483074 138,319880267346 180,058374543596 4,84943 52,35017 0 10 9,6
653,809200196846 1 2 1 2,5868440659093 1,26792815216499 294,633486890447 304,695818340301 4,87195 52,35392 1 10 9,9
983,291542661636 1 4 3 1,57479229276661 1,20083226059555 370,024254967583 469,589688521316 4,87465 52,3647 0 9 9,7
522,344339512104 2 2 1 0,434188011344785 0,509251375752584 639,720866559654 664,821011090836 4,88681 52,37387 0 9 9,4
295,26867105664 2 2 1 2,96860368719064 0,921631687771686 156,46175428884 204,828113341831 4,92491 52,35499 1 10 9,6
415,485201415415 1 2 1 2,17022585002557 1,90143005831078 171,703935062646 221,326107451084 4,8772 52,39014 0 9 9,4
442,434326154711 2 2 1 2,10653484502567 0,459988107549574 467,861954632841 433,562244246924 4,88425 52,35509 0 9 9,5
393,457221193729 1 2 0 1,51651990408407 0,421225095058309 399,225506285517 454,952905832953 4,89707 52,35982 0 10 9,9
399,550066786961 1 4 1 3,46961190621404 2,44596549769758 123,200979408263 157,060957095613 4,94278 52,36631 0 10 9,7
497,504276708926 2 3 1 1,97244546043286 0,292684478732464 470,812210276726 484,227640887424 4,8881 52,35577 0 10 9,2
632,952921050782 1 3 1 1,70750696981816 1,76425447740742 217,775054951667 281,561429046867 4,87616 52,38455 0 9 8,8
460,712862934408 1 4 2 3,81018187734633 1,20273385416232 145,129366377278 189,39857957165 4,852 52,35 0 7 8,3
393,457221193729 2 2 1 3,798579396879 2,40202812739511 114,957457457399 146,02103202335 4,9453 52,3612 1 9 9,3
1475,17165420758 1 4 2 1,61504697874968 0,357773077335336 440,514308660898 454,864632731731 4,89514 52,35877 0 9 9,6
516,251493918871 1 2 1 3,41001837102959 1,27370561370708 174,397492366139 211,074207634978 4,86052 52,34996 0 10 9,9
228,716049961334 2 2 1 4,67775931931615 0,77655652571718 101,973105237051 126,383114227267 4,82664 52,36261 0 9 9,2
393,457221193729 2 3 1 9,73818757310287 0,623758343164202 47,5490004556831 59,4187616850573 4,97419 52,30116 0 10 9,4
651,231457830478 1 4 2 2,33235834820723 1,47871459474466 183,696396011792 228,276252016233 4,85941 52,37702 0 9 9,7
1284,65305931151 2 2 1 2,98071642856296 2,03909374155006 127,320055101694 171,559018069833 4,895 52,4 1 10 9,6
8130,66810395332 1 6 3 2,98074170428129 2,03909057354508 127,319157551869 171,556582325706 4,895 52,4 1 10 10
553,042907693389 1 2 1 2,4826575131417 0,235132632399962 194,829862802318 251,957361372445 4,91484 52,35532 0 9 9,3
307,22002202798 2 2 1 2,51292744620467 1,53697334910009 159,21047666732 195,301282889249 4,92952 52,37689 0 10 9,6
935,251798561151 1 4 2 2,04110885962316 0,150387656129817 406,833208564197 491,261226650793 4,89104 52,35493 0 8 8,6
196,611440489302 3 4 1 9,40167585335431 0,640692896766603 49,0729298157428 61,3151144840214 4,97829 52,30676 1 8 8,4
282,614299439927 2 2 1 3,06348351910064 0,996985222554437 215,212444784709 254,733408787805 4,87705 52,34751 1 10 9,5
546,715721885033 1 2 1 0,609734967284747 0,22954424637372 430,975240041242 684,284130144329 4,89663 52,37827 1 10 9,7
317,062311063202 2 2 1 0,290737174482754 0,461039978518794 576,423076014052 827,779234379022 4,89491 52,3756 1 10 9,3
368,851498605676 1 2 1 1,66922098453119 1,49527349191652 212,054237464479 276,096172566949 4,88313 52,38694 0 10 9,7
782,69631851522 1 4 1 1,73335287902505 0,35004312276103 1502,11888943633 537,947171544555 4,89134 52,35769 0 10 9,6
344,480116232747 2 2 1 1,93992940284067 1,92015814253996 230,9712475616 289,46238996382 4,86465 52,37233 0 10 9,6
430,248634968247 1 2 1 3,09125495901472 0,520987241493476 200,061294312457 251,507446867373 4,88835 52,3456 0 10 9,8
940,407283293886 1 4 3 7,99686161383635 0,771616877280333 56,7590570490373 70,827098537776 4,98295 52,32698 0 10 9,6
309,797764394348 2 2 0 1,17141316042994 1,01607970555568 279,339434119312 385,799891216856 4,88732 52,38315 1 10 9,4
447,589810887446 1 2 1 3,54316292433398 2,42778608484382 121,345157427716 155,544915162224 4,94334 52,36495 1 10 9,6
1175,21617884845 2 4 1 2,10589717182215 1,95388593954954 176,118604915913 227,914926387738 4,87776 52,38967 0 9 9,3
347,995219459612 2 4 1 5,90641065794609 3,882234161973 73,048971736457 91,3937094531253 4,97807 52,36259 2 9 8,6
355,259766128465 2 2 1 3,65774645225637 0,462971940390831 162,669247253327 191,794258573461 4,872 52,343 1 10 9,9
811,051484545263 1 4 2 1,4227149321116 1,50085509219535 286,513072828012 343,615529934818 4,87348 52,37763 0 9 9,5
356,431467204087 2 2 1 0,443540102945567 0,552560574598613 659,229432687909 656,975428082847 4,88697 52,37458 0 10 9,5
491,645771330818 1 2 1 2,12506641901424 0,56370071664531 218,607934977363 271,828202790251 4,91579 52,36012 0 10 9,5
454,8543575563 1 3 2 5,62888113300475 1,6184851881169 90,2871607597881 111,454981927168 4,8972 52,3227 0 10 9,9
265,507463735852 2 2 1 2,99322066273442 2,23043750045711 139,637005650264 174,465905143033 4,93685 52,37062 1 9 8,9
504,065802732407 1 3 1 2,74589963249181 1,17857525359978 152,910484702832 194,561855259491 4,85506 52,38143 0 10 9,7
209,031471890891 2 2 1 3,32354898908967 1,40426439010547 170,169319754468 243,311638882841 4,85497 52,35459 0 8 10
388,301736460994 2 2 1 2,5991597491884 1,46110049165096 185,485834723067 230,278563666964 4,85572 52,36851 0 10 10
420,406345933026 2 2 1 1,51229926580344 0,19660139584451 500,674898514038 493,879449403353 4,89324 52,35964 0 9 8,7
1148,97007475453 1 4 2 2,14112708792921 0,581528310860723 259,915227545857 340,382742668673 4,90287 52,35494 0 9 9,6
537,34211328006 1 2 1 2,70475300650712 0,963753939354269 169,523052112312 218,826886762054 4,92458 52,35841 0 10 9,7
1167,48295174935 1 4 3 3,99961808399592 2,88615520410157 104,578362077728 130,972037731565 4,95183 52,37263 0 10 9,8
479,460080144354 1 3 2 2,15982039724412 0,946248190699558 212,03780287579 252,459679294067 4,921 52,364 0 9 9,1
288,707145033159 1 3 2 10,1257715531833 0,324744242188987 45,9001576172496 57,2401103303026 4,96971 52,29525 1 9 9,4
301,127176434748 1 2 1 4,11298185132808 0,218203216899467 120,983281671152 154,174727433553 4,91788 52,33952 0 10 9,7
903,381529304244 1 4 3 1,85245597576562 1,95375478393793 209,20448615029 265,214302692736 4,87103 52,38297 0 10 10
640,45180793476 1 2 1 2,15757807497135 0,193775294455047 387,358128260455 438,109342456435 4,88783 52,35411 1 9 9,3
649,122395894359 1 4 1 3,41857869078949 2,23383994602824 126,347675658103 172,493320169748 4,94096 52,36396 0 9 9,7
354,088065052844 2 4 1 5,83674984587102 3,92940760465458 73,8290325365111 92,3443369980504 4,97723 52,36321 2 8 8,5
491,880111545942 1 4 2 4,10515537909267 0,948287741281064 130,968067467936 165,935176576003 4,84772 52,34895 0 10 9,9
546,950062100157 1 2 1 1,89965004658859 1,63565404872905 188,686287844454 246,120333836798 4,88422 52,38942 0 9 9,6
749,654348182692 1 2 1 1,06258691969812 0,929754820114596 408,917387484793 556,853456638112 4,8802 52,36786 0 9 9,3
310,969465469969 1 2 1 2,27345376816505 2,00216392371007 231,650147144018 283,217745572773 4,86228 52,36538 0 9 9
275,584092986197 2 2 1 6,64529755102147 2,5385471637942 69,6907615880774 86,5985854685269 4,79735 52,36172 0 9 8,7
261,758020293863 2 2 1 3,22157343407479 0,803871034221081 131,659523505496 167,245377710613 4,84847 52,38285 0 10 10
196,611440489302 2 2 1 10,9672164803199 1,81924779615237 41,2759202028824 51,2943252811366 5,01077 52,30598 1 8 8,4
308,391723103602 1 2 1 2,03519595343409 1,84773207970456 200,770776645213 248,803329863089 4,86519 52,37978 0 10 9,6
1475,17165420758 1 3 2 1,08913743699685 0,562207451725348 483,627673908334 840,386531163661 4,88559 52,36459 0 10 9,8
663,651489232067 1 3 0 0,319068172633212 0,498613372991279 520,395484939141 827,887835667139 4,89367 52,37608 0 10 9,6
497,73861692405 1 2 1 2,92409823171146 0,511897379327763 173,082451624613 225,764853986154 4,91302 52,34995 2 9 9,1
345,417477093244 2 2 1 1,87083723844884 0,714509664580573 311,670925520026 407,238585112161 4,90015 52,35698 1 10 9,7
224,966606519345 2 2 1 3,54997804240424 2,36172775522545 121,590684803705 156,985741243412 4,943 52,364 0 10 9,6
306,048320952359 2 2 1 2,07214120489105 0,570313585083598 300,308664867474 373,078174256513 4,89865 52,35492 1 10 9,7
682,164366226888 1 4 2 2,30258759480186 0,126618667288734 325,419171640843 409,015359899678 4,88956 52,35265 0 9 9,2
205,282028448902 2 2 1 7,38583542175184 3,69627386227999 59,2058133752677 75,2826217392341 4,99774 52,3558 1 9 9,4
675,837180418532 1 2 1 3,05668274761305 0,455409000370323 196,860485812261 260,507050744902 4,89256 52,34576 0 10 10
440,090924003468 1 3 1 2,25649241356785 1,69474534526621 203,859562196144 262,958983683998 4,8601 52,37139 0 9 9,7
